Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170
V350082740_L04_83-83_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7495851532548781	0.15544832058593527	0.5111674836445479	0.08487669038127754	0.16689236872723112	0.3461824562741994	0.04386885120830075	0.048637204600507356	0.030517461710122262	0.061988594098685845	0.1935951477235881	1.6241011653855693	0.020980754925709055	0.06961795952621641	0.011444048141295848	0.02670277899635698	0.03719315645921151	0.0276564496747983	0.018119742890385093	0.023841766961033017	0.022888096282591697	0.021934425604150376	0.015258730855061131	0.012397718819737169	0.02670277899635698	0.009536706784413207	0.009536706784413207	0.0019073413568826414	0.01335138949817849	0.006675694749089245	0.003814682713765283	0.003814682713765283	0.002861012035323962	0.007629365427530566	0.008583036105971886	0.009536706784413207	0.016212401533502452	0.033378473745446224	0.007629365427530566	0.006675694749089245	0.005722024070647924	0.003814682713765283	0.003814682713765283	0.007629365427530566	0.003814682713765283	0.007629365427530566	0.01430506017661981	0.0019073413568826414	0.017166072211943773	0.0047683533922066035	0.007629365427530566	0.002861012035323962	0.005722024070647924	0.012397718819737169	0.01335138949817849	0.005722024070647924	0.005722024070647924	0.005722024070647924	0.007629365427530566	0.006675694749089245	0.007629365427530566	0.011444048141295848	0.006675694749089245	0.0019073413568826414	0.008583036105971886	0.003814682713765283	0.0047683533922066035	0.002861012035323962	0.0047683533922066035	0.005722024070647924	0.010490377462854528	0.003814682713765283	0.011444048141295848	0.01335138949817849	0.005722024070647924	0.10204276259322131	0.0047683533922066035	0.02574910831791566	0.01335138949817849	0.012397718819737169	0.018119742890385093	0.08964504377348415	0.03719315645921151	0.009536706784413207	0.010490377462854528	0.0276564496747983	0.04386885120830075	0.021934425604150376	0.005722024070647924	0.08678403173816018	0.009536706784413207	0.09536706784413207	0.009536706784413207	0.017166072211943773	0.04577619256518339	0.008583036105971886	0.003814682713765283	0.015258730855061131	0.010490377462854528	0.010490377462854528	0.019073413568826414	0.05245188731427264	0.0047683533922066035	0.010490377462854528	0.008583036105971886	0.023841766961033017	0.02670277899635698	0.011444048141295848	0.019073413568826414	0.03147113238856358	0.0734326422399817	1.5878616796047988	0.019073413568826414	0.034332144423887545	0.3261553720269317	6.132102462377692	0.2069465372217666	2.2916706402944937	3.0259970626943105	0.04577619256518339	0.012397718819737169	0.02956379103168094	0.0829693490243949	1.2407255526521581	1.1320070953098478	11.332468671918214	0.11157946937763452	0.5941368326689428	10.033569207881134	0.16879971008411376	1.4848652463331362	0.11634782276984112	0.5273798851780503	8.221594918842626	9.162867878464208	15.591561921837153	2.429952888668485	12.083961166529974	6.216979152758969
V350082740_L04_84-84_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07000116668611144	0.02000033333888898	0.04166736112268538	0.01000016666944449	0.026667111118518643	0.02000033333888898	0.0016666944449074152	0.0016666944449074152	0.0	0.0	0.0016666944449074152	0.048334138902315034	0.0016666944449074152	0.005000083334722245	0.0016666944449074152	0.0016666944449074152	0.0033333888898148304	0.013333555559259322	0.0016666944449074152	0.0033333888898148304	0.0033333888898148304	0.0	0.0016666944449074152	0.0016666944449074152	0.018333638893981565	0.0016666944449074152	0.0016666944449074152	0.0033333888898148304	0.006666777779629661	0.0	0.0033333888898148304	0.0	0.0	0.0	0.0033333888898148304	0.005000083334722245	0.0016666944449074152	0.0	0.0	0.0016666944449074152	0.0033333888898148304	0.0033333888898148304	0.008333472224537076	0.0016666944449074152	0.0033333888898148304	0.005000083334722245	0.021667027783796398	0.0033333888898148304	0.01000016666944449	0.0033333888898148304	0.005000083334722245	0.005000083334722245	0.01000016666944449	0.01000016666944449	0.0	0.0033333888898148304	0.005000083334722245	0.005000083334722245	0.005000083334722245	0.011666861114351905	0.005000083334722245	0.01000016666944449	0.0033333888898148304	0.005000083334722245	0.006666777779629661	0.008333472224537076	0.006666777779629661	0.015000250004166736	0.006666777779629661	0.008333472224537076	0.018333638893981565	0.0033333888898148304	0.005000083334722245	0.005000083334722245	0.018333638893981565	0.005000083334722245	0.006666777779629661	0.028333805563426056	0.02500041667361123	0.018333638893981565	0.013333555559259322	0.015000250004166736	0.026667111118518643	0.005000083334722245	0.008333472224537076	0.021667027783796398	0.015000250004166736	0.006666777779629661	0.006666777779629661	0.008333472224537076	0.015000250004166736	0.008333472224537076	0.011666861114351905	0.02000033333888898	0.0550009166819447	0.011666861114351905	0.02500041667361123	0.016666944449074152	0.01000016666944449	0.028333805563426056	0.011666861114351905	0.07833463891064851	0.013333555559259322	0.016666944449074152	0.018333638893981565	0.03500058334305572	0.04166736112268538	0.01000016666944449	0.028333805563426056	0.030000500008333472	0.4966749445824097	17.461957699294988	0.07333455557592626	0.016666944449074152	0.043334055567592795	0.03500058334305572	0.09333488891481524	2.020033667227787	3.5967266121102015	0.05666761112685211	0.021667027783796398	0.02500041667361123	0.10000166669444492	1.5383589726495441	1.296688278137969	10.763512725212086	2.6733778896314937	0.6550109168486142	12.018533642227371	0.21167019450324173	2.348372472874548	0.12333538892314873	0.6333438890648178	10.918515308588477	10.68351139185653	10.218503641727363	2.5000416673611228	0.6500108335138919	7.456790946515775
V350082740_L04_85-85_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38862475668563445	0.07121396064920002	0.1824433849012839	0.02984204065299811	0.05358002753606478	0.1003777731055391	0.010851651146544766	0.00949519475322667	0.010851651146544766	0.010173422949885718	0.03662432261958858	0.25976139932041536	0.0027129127866361916	0.014921020326499055	0.0006782281966590479	0.008138738359908575	0.004747597376613335	0.011529879343203814	0.0020346845899771437	0.0013564563933180958	0.005425825573272383	0.0020346845899771437	0.0027129127866361916	0.0006782281966590479	0.00949519475322667	0.0	0.0006782281966590479	0.0020346845899771437	0.005425825573272383	0.0006782281966590479	0.0006782281966590479	0.0020346845899771437	0.0	0.0	0.0027129127866361916	0.0020346845899771437	0.004747597376613335	0.004069369179954287	0.0020346845899771437	0.006104053769931431	0.0027129127866361916	0.004069369179954287	0.0027129127866361916	0.0027129127866361916	0.006104053769931431	0.006104053769931431	0.0033911409832952395	0.0027129127866361916	0.010173422949885718	0.004747597376613335	0.0006782281966590479	0.0006782281966590479	0.0027129127866361916	0.0020346845899771437	0.007460510163249528	0.0006782281966590479	0.0013564563933180958	0.0020346845899771437	0.0020346845899771437	0.0027129127866361916	0.0020346845899771437	0.006104053769931431	0.0013564563933180958	0.0027129127866361916	0.004747597376613335	0.0020346845899771437	0.004069369179954287	0.0020346845899771437	0.0033911409832952395	0.008138738359908575	0.007460510163249528	0.0006782281966590479	0.0027129127866361916	0.014242792129840004	0.008816966556567623	0.01831216130979429	0.007460510163249528	0.027129127866361916	0.013564563933180958	0.012208107539862862	0.014242792129840004	0.01966861770311239	0.028485584259680008	0.007460510163249528	0.012208107539862862	0.025094443276384774	0.010851651146544766	0.007460510163249528	0.014242792129840004	0.010851651146544766	0.007460510163249528	0.021025074096430486	0.010851651146544766	0.012208107539862862	0.03187672524297525	0.006104053769931431	0.00949519475322667	0.00949519475322667	0.005425825573272383	0.008138738359908575	0.021703302293089533	0.026450899669702866	0.005425825573272383	0.00949519475322667	0.014242792129840004	0.024416215079725724	0.026450899669702866	0.006782281966590479	0.02238153048974858	0.04476306097949716	0.5208792550341488	17.869956525572594	0.049510658356110494	0.011529879343203814	0.02916381245633906	0.06036230950265527	0.10716005507212956	2.0733435971867094	4.1290532612602835	0.04476306097949716	0.01966861770311239	0.024416215079725724	0.08274383999240384	1.3042328221753492	1.5266916706795168	13.115576866992667	0.12004639080865148	0.6619507199392307	11.506141356320748	0.18447806949126103	1.6813276995177797	2.773275096138847	0.5466519265071925	9.012974505402088	9.692559158454452	10.054733015470385	2.124210711936138	0.651099068792686	8.066167942866057
V350082740_L04_86-86_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08622813500862281	0.006159152500615915	0.03695491500369549	0.006159152500615915	0.01231830500123183	0.018477457501847747	0.0	0.0	0.0	0.006159152500615915	0.0	0.018477457501847747	0.006159152500615915	0.006159152500615915	0.0	0.006159152500615915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006159152500615915	0.006159152500615915	0.0	0.0	0.0	0.006159152500615915	0.006159152500615915	0.0	0.006159152500615915	0.0	0.0	0.01231830500123183	0.0	0.006159152500615915	0.006159152500615915	0.01231830500123183	0.01231830500123183	0.0	0.006159152500615915	0.0	0.0	0.01231830500123183	0.01231830500123183	0.006159152500615915	0.006159152500615915	0.006159152500615915	0.0	0.006159152500615915	0.0	0.0	0.01231830500123183	0.006159152500615915	0.018477457501847747	0.006159152500615915	0.018477457501847747	0.0	0.006159152500615915	0.02463661000246366	0.0	0.0	0.05543237250554324	0.006159152500615915	0.03695491500369549	0.01231830500123183	0.006159152500615915	0.0	0.006159152500615915	0.006159152500615915	0.0	0.006159152500615915	0.006159152500615915	0.01231830500123183	0.006159152500615915	0.018477457501847747	0.04927322000492732	0.006159152500615915	0.01231830500123183	0.0	0.030795762503079575	0.006159152500615915	0.0	0.06159152500615915	0.018477457501847747	0.01231830500123183	0.018477457501847747	0.018477457501847747	0.006159152500615915	0.018477457501847747	0.0	0.006159152500615915	0.030795762503079575	0.03695491500369549	0.006159152500615915	0.02463661000246366	0.018477457501847747	0.01231830500123183	0.006159152500615915	0.15397881251539788	0.01231830500123183	0.018477457501847747	0.05543237250554324	0.030795762503079575	0.043114067504311404	0.043114067504311404	0.06159152500615915	0.10470559251047055	1.2564671101256468	42.44887903424488	0.15397881251539788	0.030795762503079575	0.030795762503079575	0.05543237250554324	0.09238728750923873	1.3057403301305741	4.3791574279379155	0.05543237250554324	0.030795762503079575	0.01231830500123183	0.0800689825080069	0.9546686375954669	1.0162601626016259	6.251539788125155	0.10470559251047055	0.4619364375461937	6.99679724069968	0.17861542251786156	1.2503079576250309	0.05543237250554324	0.5420054200542005	9.090909090909092	7.273959103227395	5.41389504804139	2.944074895294407	0.5420054200542005	5.450849963045085
V350082740_L04_87-87_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5301803379147334	0.0995797951501357	0.22925238553794974	0.075505558959993	0.09684408649216493	0.2369123697802679	0.03611135428521404	0.021885669263766085	0.029545653506084214	0.04760133064869124	0.08863696051825265	0.8283725816335463	0.015867110216230412	0.04158277160115556	0.016414251947824563	0.030092795237678372	0.032828503895649126	0.025168519653331	0.03556421255361989	0.05526131489100936	0.02352709445854854	0.04103562986956141	0.021885669263766085	0.014225685021447955	0.02079138580057778	0.029545653506084214	0.03939420467477896	0.013678543289853804	0.016414251947824563	0.010942834631883043	0.008754267705506434	0.008754267705506434	0.007112842510723977	0.003282850389564913	0.007659984242318131	0.006565700779129826	0.006565700779129826	0.03228136216405498	0.004377133852753217	0.00984855116869474	0.006018559047535673	0.008207125973912282	0.01039569290028889	0.005471417315941521	0.006018559047535673	0.008207125973912282	0.018602818874201173	0.007112842510723977	0.011489976363477195	0.004377133852753217	0.012037118095071346	0.0125842598266655	0.008754267705506434	0.007112842510723977	0.019149960605795324	0.012037118095071346	0.009301409437100587	0.008207125973912282	0.004377133852753217	0.008754267705506434	0.007112842510723977	0.02079138580057778	0.013678543289853804	0.0125842598266655	0.015319968484636261	0.006565700779129826	0.02133852753217193	0.00984855116869474	0.0125842598266655	0.008754267705506434	0.0125842598266655	0.011489976363477195	0.011489976363477195	0.011489976363477195	0.013678543289853804	0.13787971636172633	0.011489976363477195	0.025168519653331	0.02845137004289591	0.02133852753217193	0.02133852753217193	0.09684408649216493	0.025168519653331	0.018602818874201173	0.014772826753042107	0.032828503895649126	0.07933555108115206	0.02079138580057778	0.02352709445854854	0.0859012518602819	0.014225685021447955	0.09793836995535324	0.029545653506084214	0.03611135428521404	0.08863696051825265	0.016414251947824563	0.021885669263766085	0.02024424406898363	0.019149960605795324	0.015867110216230412	0.03611135428521404	0.08316554320231112	0.02571566138492515	0.02297995272695439	0.03939420467477896	0.03611135428521404	0.058544165280574274	0.02790422831130176	0.05580845662260352	0.0902783857130351	1.0127593451807757	30.52667863083253	0.10997548805042458	0.024621377921736846	0.052525606233038605	0.6407029676967522	0.1816510548892585	2.0413858005777814	3.1274621377921736	0.044318480259126325	0.02297995272695439	0.03337564562724328	0.08316554320231112	1.190580407948875	1.2524074236190144	11.365228048673728	0.11380548017158364	0.4984461174822726	8.264028713998075	0.15046397618839186	1.4313227698503022	0.0995797951501357	0.6067801803379147	9.40208351571391	6.584303598004027	6.869911581896175	2.0561586273308237	1.2053532347019174	6.251094283463187
V350082740_L04_88-88_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.380144540510562	1.9442772100134147	6.583762799679244	0.8825814445557489	1.5835504605261514	3.0461925091743005	0.39495082475025167	0.22408025920365324	0.2508100114163521	0.3884557447733342	1.5375852791510431	15.6011821045558	0.14439062410224254	0.5473353934394697	0.063202124390774	0.17137018708328441	0.39669950012865257	0.06769871822094764	0.03597275064138915	0.018985618394066494	0.057706287487228426	0.08468585046827029	0.07594247357626598	0.0302271029695006	0.04421650599670749	0.006744890745260464	0.010242241502062188	0.0052460261352025835	0.012240727648806031	0.008993187660347287	0.005745647671888544	0.004246783061830663	0.003497350756801722	0.0052460261352025835	0.007494323050289405	0.0047464045985166235	0.004246783061830663	0.020734293772467355	0.002747918451772782	0.006994701513603444	0.010741863038748148	0.0052460261352025835	0.0037471615251447026	0.006245269208574505	0.005745647671888544	0.0049962153668596035	0.002747918451772782	0.0022482969150868217	0.005495836903545564	0.005995458440231524	0.0044965938301736435	0.006495079976917485	0.0052460261352025835	0.002997729220115762	0.005995458440231524	0.001748675378400861	0.007244512281946425	0.006245269208574505	0.005495836903545564	0.0049962153668596035	0.0024981076834298017	0.005995458440231524	0.001748675378400861	0.002997729220115762	0.003996972293487683	0.005745647671888544	0.003996972293487683	0.002747918451772782	0.001748675378400861	0.003497350756801722	0.0032475399884587426	0.002747918451772782	0.001748675378400861	0.004246783061830663	0.03971991216653385	0.9110598721468488	0.0052460261352025835	0.005995458440231524	0.006744890745260464	0.0022482969150868217	0.012740349185491991	0.4616502998978274	0.008993187660347287	0.04771385675350922	0.0047464045985166235	0.01498864610057881	0.2830356005325965	0.01174110611212007	0.02598031990766994	0.6185314624172189	0.02847842759109974	0.7759122464732965	0.0052460261352025835	0.008243755355318346	0.01299015995383497	0.020234672235781397	0.0024981076834298017	0.007744133818632385	0.0009992430733719207	0.0032475399884587426	0.011491295343777089	0.06769871822094764	0.005995458440231524	0.006245269208574505	0.013239970722177951	0.04046934447156279	0.011491295343777089	0.010492052270405167	0.09342922736027459	0.06969720436769147	0.5226041273735146	15.082075327939087	0.07019682590437744	0.10666919808245254	1.3629675520792999	24.373037424151207	0.4074413631674007	0.3117638388920393	0.6240272993207645	0.06744890745260465	0.006495079976917485	0.02498107683429802	0.025730509139326962	0.1906056162456939	0.2550567944781828	2.613270447635916	0.04196820908162067	0.07844058125969577	0.9572748642903001	0.03097653527452954	0.22832704226548392	0.09392884889696056	0.09367903812861758	1.4371613502771652	0.7621726542144326	0.9765102934527096	0.2840348436059685	0.7661696265079202	0.731695740476589
V350082740_L04_89-89_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1474855223395418	0.024681250677229438	0.09390914891823884	0.015651524819706473	0.01384557964820188	0.030701067915578084	0.004213872066844051	0.006621798962183507	0.003611890343009186	0.0030099086191743216	0.007825762409853236	0.07283978858401859	0.0024079268953394574	0.00541783551451378	0.0012039634476697287	0.007825762409853236	0.001805945171504593	0.009029725857522966	0.001805945171504593	0.0024079268953394574	0.0030099086191743216	0.0012039634476697287	0.0012039634476697287	0.0024079268953394574	0.007223780686018372	0.0006019817238348644	0.0030099086191743216	0.0024079268953394574	0.003611890343009186	0.0012039634476697287	0.001805945171504593	0.0030099086191743216	0.0030099086191743216	0.0030099086191743216	0.003611890343009186	0.003611890343009186	0.003611890343009186	0.003611890343009186	0.0012039634476697287	0.003611890343009186	0.004815853790678915	0.004815853790678915	0.004213872066844051	0.0024079268953394574	0.0024079268953394574	0.0012039634476697287	0.0030099086191743216	0.0024079268953394574	0.00541783551451378	0.0024079268953394574	0.004213872066844051	0.008427744133688101	0.00963170758135783	0.0030099086191743216	0.0030099086191743216	0.0030099086191743216	0.004213872066844051	0.0012039634476697287	0.004213872066844051	0.001805945171504593	0.003611890343009186	0.014447561372036745	0.004213872066844051	0.00541783551451378	0.014447561372036745	0.007825762409853236	0.00541783551451378	0.006621798962183507	0.004213872066844051	0.013243597924367015	0.013243597924367015	0.008427744133688101	0.006019817238348643	0.01083567102902756	0.01083567102902756	0.006621798962183507	0.004815853790678915	0.02227332378188998	0.025283232401064306	0.009029725857522966	0.01384557964820188	0.009029725857522966	0.03009908619174322	0.01384557964820188	0.009029725857522966	0.01504954309587161	0.014447561372036745	0.007223780686018372	0.006019817238348643	0.004815853790678915	0.003611890343009186	0.008427744133688101	0.00541783551451378	0.014447561372036745	0.01926341516271566	0.007825762409853236	0.00963170758135783	0.00963170758135783	0.0030099086191743216	0.00963170758135783	0.00963170758135783	0.07524771547935805	0.01504954309587161	0.012039634476697286	0.033710976534752406	0.024681250677229438	0.022875305505724846	0.01926341516271566	0.04153673894460565	0.06802393479333968	1.0877809749696	41.25501149785092	0.1474855223395418	0.011437652752862423	0.02227332378188998	0.11558049097629396	0.10594878339493612	2.0479418244862084	2.9093776712938992	0.027089177572568898	0.022875305505724846	0.02046737861038539	0.08126753271770669	0.8758834081797278	1.1202879880566827	10.771258984577228	0.12340625338614719	0.39249208394033164	7.142513153300666	0.12942607062449582	1.2713854007392336	0.07223780686018373	0.4990428490591026	7.953382535306227	6.7572448500463524	6.347897277838645	2.1936214016542457	0.40994955393154264	4.764083362429117
V350082740_L04_90-90_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3631092366199555	0.40426813861732525	1.03852856763393	0.22351363433169422	0.3219892065589914	0.732736001243902	0.14447403030715308	0.06932161992316314	0.07515241038398994	0.11143288436246786	0.3653962022118132	3.427209059752645	0.05442071096771686	0.18334596671266512	0.033041145944685234	0.04599845807985591	0.09070118494619477	0.05182924854068272	0.08681399130564356	0.1412347022733604	0.06219509824881926	0.10754569072191664	0.08422252887860943	0.06219509824881926	0.05960363582178513	0.0932926473732289	0.07644814159750701	0.044702726866338846	0.030449683517651097	0.022027430629790155	0.020083833809514555	0.01295731213517068	0.012309446528412146	0.008422252887860943	0.010365849708136544	0.01814023698923895	0.015548774562204815	0.0706173511366802	0.00971798410137801	0.014253043348687747	0.014253043348687747	0.0071265216743438735	0.012309446528412146	0.00647865606758534	0.009070118494619476	0.011013715314895077	0.014253043348687747	0.005830790460826806	0.00647865606758534	0.009070118494619476	0.01295731213517068	0.00323932803379267	0.007774387281102408	0.005182924854068272	0.003887193640551204	0.005182924854068272	0.009070118494619476	0.005830790460826806	0.007774387281102408	0.003887193640551204	0.010365849708136544	0.010365849708136544	0.004535059247309738	0.005182924854068272	0.008422252887860943	0.005182924854068272	0.003887193640551204	0.000647865606758534	0.011013715314895077	0.003887193640551204	0.008422252887860943	0.00323932803379267	0.005182924854068272	0.011661580921653612	0.027858221090616964	0.9173776991700842	0.011661580921653612	0.015548774562204815	0.01295731213517068	0.009070118494619476	0.020083833809514555	0.5228275446541369	0.035632608371719374	0.044702726866338846	0.011661580921653612	0.025266758663582828	0.2552590490628624	0.01295731213517068	0.01295731213517068	0.43860501577552746	0.008422252887860943	0.3401294435482303	0.029801817910892564	0.01619664016896335	0.057660039001509525	0.005830790460826806	0.003887193640551204	0.0071265216743438735	0.000647865606758534	0.0071265216743438735	0.02461889305682429	0.1081935563286752	0.005182924854068272	0.010365849708136544	0.015548774562204815	0.01619664016896335	0.03174541473116817	0.013605177741929216	0.07320881356371434	0.0323932803379267	0.020731699416273088	0.629725369769295	0.004535059247309738	0.01814023698923895	0.1198551372503288	1.9934824719960091	0.1865852947464578	0.9504188451147694	2.862918116265962	0.03109754912440963	0.010365849708136544	0.027858221090616964	0.05571644218123393	0.9076597150687062	0.7845652497845848	7.9635640382759	0.07515241038398994	0.37187485827939853	6.9334577235298305	0.13216458377874093	0.9925301095540742	0.07126521674343875	0.41916904757277146	6.435896937539278	7.324768550011986	12.611999766768381	2.5163100166501464	27.99427286803625	4.319320000259146
V350082740_L04_91-91_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03613667924567263	0.006194859299258166	0.023746960647156302	0.0036136679245672636	0.008259812399010889	0.006194859299258166	0.0015487148248145414	0.0015487148248145414	0.002064953099752722	0.001032476549876361	0.003097429649629083	0.018068339622836316	0.001032476549876361	0.0	0.0	0.0005162382749381805	0.0015487148248145414	0.0036136679245672636	0.0	0.001032476549876361	0.001032476549876361	0.0	0.001032476549876361	0.001032476549876361	0.004646144474443624	0.0005162382749381805	0.0015487148248145414	0.0005162382749381805	0.0015487148248145414	0.0005162382749381805	0.001032476549876361	0.0005162382749381805	0.0025811913746909025	0.0	0.0015487148248145414	0.01084100377370179	0.004129906199505444	0.007227335849134527	0.003097429649629083	0.006711097574196346	0.013422195148392692	0.0015487148248145414	0.002064953099752722	0.0025811913746909025	0.0025811913746909025	0.006194859299258166	0.012389718598516331	0.007227335849134527	0.012389718598516331	0.008776050673949067	0.008776050673949067	0.007227335849134527	0.012905956873454512	0.008776050673949067	0.02219824582234176	0.006711097574196346	0.017552101347898134	0.01084100377370179	0.016003386523083595	0.01084100377370179	0.007743574124072707	0.01084100377370179	0.009292288948887248	0.013938433423330872	0.02323072237221812	0.01032476549876361	0.012905956873454512	0.02168200754740358	0.013938433423330872	0.023746960647156302	0.04542896819455988	0.01084100377370179	0.014454671698269054	0.018584577897774495	0.013422195148392692	0.013938433423330872	0.02529567547197084	0.02890934339653811	0.04336401509480716	0.028393105121599923	0.018584577897774495	0.026328152021847205	0.046977683019374425	0.044912729919621704	0.018584577897774495	0.018584577897774495	0.014454671698269054	0.015487148248145415	0.016003386523083595	0.008259812399010889	0.01032476549876361	0.02323072237221812	0.021165769272465402	0.03097429649629083	0.016003386523083595	0.016519624798021777	0.013938433423330872	0.013938433423330872	0.016519624798021777	0.017552101347898134	0.020133292722589038	0.017035863072959956	0.014454671698269054	0.02168200754740358	0.023746960647156302	0.020133292722589038	0.02890934339653811	0.012905956873454512	0.015487148248145415	0.027876866846661744	0.019617054447650856	0.018584577897774495	0.012389718598516331	0.02219824582234176	0.03716915579554899	0.04129906199505444	0.11047499083677063	1.9782250695631074	2.8759634296806036	0.035620440970734454	0.02529567547197084	0.026844390296785384	0.07485454986603617	1.1873480323578152	1.1372729196888116	10.214290507926838	0.10479636981245063	0.3665291752061081	5.935191446964261	0.13886809595837055	1.4021031547320981	0.0795006943404798	0.4909425994662096	7.649618758033958	7.058525933229741	6.304818051819998	2.8537651838582616	43.29638788079026	5.140184503559462
V350082740_L04_92-92_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06999773536738518	0.014411298457991066	0.028822596915982133	0.00823502769028061	0.01852881230313137	0.02676383999341198	0.0	0.0020587569225701523	0.0020587569225701523	0.00823502769028061	0.01647005538056122	0.09676157536079714	0.0020587569225701523	0.014411298457991066	0.0020587569225701523	0.004117513845140305	0.004117513845140305	0.012352541535420912	0.006176270767710456	0.006176270767710456	0.004117513845140305	0.0	0.004117513845140305	0.004117513845140305	0.0	0.006176270767710456	0.0	0.004117513845140305	0.0020587569225701523	0.0	0.0020587569225701523	0.0	0.0020587569225701523	0.0	0.004117513845140305	0.004117513845140305	0.0020587569225701523	0.024705083070841825	0.006176270767710456	0.006176270767710456	0.006176270767710456	0.0020587569225701523	0.0020587569225701523	0.0	0.0020587569225701523	0.004117513845140305	0.0	0.0020587569225701523	0.010293784612850762	0.006176270767710456	0.0020587569225701523	0.0020587569225701523	0.006176270767710456	0.0	0.00823502769028061	0.010293784612850762	0.004117513845140305	0.0	0.006176270767710456	0.0020587569225701523	0.004117513845140305	0.006176270767710456	0.00823502769028061	0.004117513845140305	0.004117513845140305	0.0	0.004117513845140305	0.0	0.006176270767710456	0.0020587569225701523	0.01647005538056122	0.004117513845140305	0.006176270767710456	0.006176270767710456	0.01647005538056122	0.0473514092191135	0.00823502769028061	0.024705083070841825	0.02676383999341198	0.004117513845140305	0.01852881230313137	0.0823502769028061	0.03294011076112244	0.012352541535420912	0.006176270767710456	0.01852881230313137	0.03088135383855228	0.006176270767710456	0.010293784612850762	0.02676383999341198	0.010293784612850762	0.03294011076112244	0.014411298457991066	0.010293784612850762	0.03088135383855228	0.0020587569225701523	0.004117513845140305	0.012352541535420912	0.0	0.0020587569225701523	0.020587569225701523	0.01852881230313137	0.004117513845140305	0.010293784612850762	0.014411298457991066	0.028822596915982133	0.0473514092191135	0.014411298457991066	0.0473514092191135	0.11734914458649867	1.4658349288699484	43.373890844707965	0.15440676919276142	0.020587569225701523	0.010293784612850762	0.10705535997364792	0.09676157536079714	1.2640767504580734	3.0366664607909746	0.03088135383855228	0.010293784612850762	0.024705083070841825	0.08646779074794639	1.0499660305107776	1.0211434335947955	10.042616268297202	0.06793897844481502	0.4364564675848723	7.555637905832459	0.10499660305107776	1.0129084059045148	0.05970395075453441	0.34587116299178555	6.332736293825788	6.513906903011961	6.0259815123628355	3.368126325324769	0.5455705844810903	4.4510324665966685
