Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
V350082740_L01_100-100_1	35.2927	34.9827	35.0985	35.0689	34.9773	34.998	35.0206	35.0976	35.0786	35.0689	34.9809	34.9555	35.126	35.0394	34.92	34.9963	34.9675	35.0788	35.0429	35.0339	34.8957	34.9393	34.967	34.9611	34.9362	35.0765	34.8839	34.9737	34.9922	34.9523	34.9149	34.8346	35.1271	34.9048	35.0017	35.0645	35.0704	34.9327	34.9858	35.0005	35.0876	34.8729	35.0519	35.0213	34.8389	34.9516	34.8984	34.9618	34.9532	34.8318	34.9765	34.7293	34.8522	34.8783	34.8939	34.7051	34.8299	34.6486	34.8405	34.6153	34.7284	34.674	34.7468	34.7085	34.7215	34.8241	34.6433	34.6361	34.642	34.6209	34.4989	34.7535	34.5636	34.6983	34.6083	34.524	34.5898	34.549	34.4892	34.5791	34.473	34.6064	34.4262	34.4637	34.4842	34.4399	34.3476	34.2872	34.3742	34.2938	34.3379	34.3082	34.2681	34.2438	34.1807	34.1264	34.0533	33.9655	33.9964	34.0851
V350082740_L01_101-101_1	35.5809	35.2952	35.3962	35.3891	35.3106	35.3267	35.3478	35.4103	35.3973	35.384	35.3121	35.2803	35.4376	35.3593	35.2535	35.3347	35.3063	35.4144	35.3824	35.3719	35.2496	35.2797	35.3109	35.3034	35.2837	35.408	35.2351	35.3226	35.3444	35.2986	35.2587	35.1719	35.4555	35.2491	35.3329	35.4033	35.4037	35.2802	35.3283	35.3421	35.4178	35.2199	35.3853	35.3603	35.1963	35.3057	35.2568	35.2989	35.3114	35.1877	35.3311	35.1079	35.2133	35.2482	35.2579	35.0865	35.2027	35.0339	35.2103	34.9891	35.1084	35.0599	35.1271	35.0878	35.0987	35.1911	35.036	35.0296	35.0248	35.0063	34.8858	35.12	34.9505	35.083	34.9979	34.9204	34.9841	34.9476	34.8935	34.9676	34.8692	35.0007	34.8404	34.8668	34.8926	34.8524	34.7684	34.7145	34.7924	34.7105	34.7515	34.7204	34.6874	34.6676	34.6128	34.5639	34.5039	34.4121	34.4302	34.5142
V350082740_L01_102-102_1	35.981	35.7005	35.816	35.7872	35.7539	35.7459	35.7767	35.828	35.8182	35.7837	35.7331	35.7152	35.8522	35.7663	35.653	35.7662	35.7239	35.8261	35.7973	35.7897	35.6686	35.7016	35.7357	35.7172	35.7318	35.8156	35.6853	35.7457	35.7678	35.7124	35.691	35.6281	35.8549	35.6926	35.7737	35.8253	35.8257	35.7064	35.7598	35.7746	35.8303	35.6569	35.8053	35.779	35.6516	35.7319	35.6971	35.7346	35.7396	35.637	35.7465	35.5701	35.655	35.6828	35.6797	35.5404	35.6328	35.4941	35.6395	35.4402	35.549	35.5055	35.5608	35.5366	35.5315	35.6063	35.4799	35.4719	35.4795	35.4522	35.3434	35.5523	35.401	35.5064	35.4332	35.3564	35.4102	35.3881	35.344	35.3877	35.3074	35.4102	35.2772	35.31	35.3092	35.2821	35.1909	35.1498	35.2195	35.1309	35.1883	35.154	35.1255	35.099	35.0375	34.9825	34.9403	34.8382	34.8849	34.9376
V350082740_L01_103-103_1	35.2997	35.0072	35.1156	35.0761	34.9882	35.0165	35.0365	35.1073	35.0935	35.0904	34.9952	34.9686	35.139	35.0597	34.9455	35.0166	34.9808	35.0954	35.0592	35.0538	34.9209	34.9658	34.9874	34.9813	34.9562	35.0993	34.8983	34.9995	35.0125	34.9813	34.9269	34.8541	35.1491	34.9237	35.0062	35.0837	35.0894	34.9475	35.0034	35.019	35.1094	34.8868	35.0646	35.0358	34.8528	34.9803	34.9257	34.9868	34.9781	34.8431	35.0048	34.7592	34.8707	34.9083	34.9231	34.7247	34.8593	34.6769	34.8733	34.638	34.7577	34.7028	34.7812	34.7341	34.7548	34.8616	34.6775	34.6691	34.6702	34.6523	34.5346	34.777	34.5926	34.7373	34.6384	34.5729	34.6376	34.5881	34.5313	34.6179	34.5098	34.6529	34.4726	34.5133	34.537	34.4825	34.4038	34.3361	34.4297	34.3479	34.383	34.3546	34.3239	34.306	34.245	34.1925	34.1215	34.0262	34.0445	34.1433
V350082740_L01_104-104_1	35.2783	34.996	35.0962	35.0723	34.976	35.0035	35.0252	35.0956	35.0779	35.0813	34.9947	34.9619	35.132	35.0534	34.9441	35.0055	34.9878	35.0904	35.0577	35.0515	34.9191	34.9594	34.9906	34.9864	34.9555	35.0998	34.9027	35.0006	35.0175	34.9857	34.9387	34.8625	35.1526	34.926	35.0219	35.0921	35.0917	34.9656	35.0154	35.0286	35.1099	34.9037	35.0812	35.0533	34.8737	34.9884	34.9343	34.9979	34.9911	34.8673	35.0204	34.7736	34.8856	34.9263	34.947	34.7552	34.879	34.7021	34.898	34.6691	34.7847	34.7337	34.8033	34.7676	34.7865	34.8877	34.7142	34.7087	34.706	34.689	34.5716	34.8183	34.6336	34.7708	34.6826	34.6136	34.675	34.6326	34.5712	34.6658	34.558	34.6955	34.5198	34.5553	34.5814	34.5362	34.4562	34.3907	34.478	34.399	34.4379	34.4095	34.3768	34.3576	34.3018	34.2519	34.1766	34.0959	34.1105	34.2069
V350082740_L01_11-11_1	35.7506	35.363	35.6637	35.5584	35.6274	35.3606	35.7094	35.6578	35.8381	35.6356	35.5172	35.6704	35.6898	35.5495	35.4691	35.8065	35.5539	35.6291	35.5097	35.6759	35.559	35.6434	35.6222	35.4371	35.7393	35.7051	35.6722	35.6303	35.6074	35.6108	35.5989	35.5866	35.6762	35.717	35.7318	35.7685	35.8183	35.6613	35.7473	35.803	35.7766	35.7478	35.8062	35.6389	35.7542	35.6968	35.6871	35.7233	35.7195	35.7283	35.7684	35.7072	35.7145	35.823	35.7015	35.6983	35.6298	35.6481	35.7561	35.5727	35.6654	35.7281	35.7072	35.6854	35.565	35.7001	35.6238	35.6497	35.6749	35.5936	35.5773	35.7279	35.6324	35.6692	35.604	35.6177	35.6176	35.5934	35.7285	35.5348	35.4931	35.4466	35.5469	35.5129	35.3061	35.4235	35.4497	35.4187	35.4521	35.4546	35.3569	35.5596	35.366	35.0848	35.3895	35.2764	35.3379	35.4173	35.3157	35.1849
V350082740_L01_12-12_1	35.32	34.9061	35.2973	35.1468	35.2329	34.8704	35.3461	35.2945	35.4721	35.2425	35.1013	35.2666	35.3012	35.1356	35.0491	35.456	35.1452	35.2338	35.1257	35.2807	35.1592	35.2585	35.2468	34.997	35.3532	35.3293	35.2702	35.2416	35.1608	35.2306	35.174	35.1388	35.2766	35.3413	35.3465	35.4149	35.4497	35.2797	35.4111	35.4287	35.4109	35.3988	35.4748	35.2861	35.4206	35.3187	35.2945	35.3429	35.3305	35.3714	35.3981	35.3198	35.3231	35.4929	35.3636	35.32	35.222	35.2735	35.3562	35.1126	35.2686	35.3352	35.3332	35.2311	35.1513	35.3616	35.2246	35.2756	35.2811	35.2294	35.155	35.3862	35.2624	35.3224	35.2237	35.2233	35.2012	35.1995	35.3128	35.15	35.048	35.0132	35.1449	35.0722	34.868	35.0159	35.0224	34.9854	35.0314	35.06	34.9482	35.157	34.9002	34.628	34.9784	34.803	34.861	34.9709	34.9099	34.8092
V350082740_L01_13-13_1	35.3824	34.9381	35.321	35.1896	35.2725	34.9522	35.3911	35.3108	35.5441	35.2881	35.1236	35.3126	35.34	35.1708	35.0664	35.5004	35.1873	35.2678	35.1541	35.2951	35.1836	35.3157	35.2535	35.0457	35.3891	35.348	35.3218	35.2551	35.2144	35.2678	35.2011	35.2433	35.3199	35.3832	35.4105	35.4576	35.5012	35.3595	35.4496	35.4661	35.4661	35.4288	35.5315	35.3678	35.4677	35.3853	35.3691	35.3643	35.4036	35.4162	35.4516	35.3614	35.3781	35.5445	35.407	35.3702	35.2878	35.2994	35.4215	35.2041	35.318	35.4024	35.3798	35.3826	35.1896	35.3796	35.308	35.2978	35.3659	35.2934	35.2636	35.4206	35.2919	35.3598	35.2803	35.2616	35.3079	35.2714	35.4061	35.1986	35.1107	35.0913	35.2421	35.1493	34.982	35.112	35.0867	35.043	35.1267	35.1606	35.0155	35.2425	35.0464	34.6982	35.0341	34.9517	34.9639	35.0627	34.9822	34.916
V350082740_L01_14-14_1	35.749	35.3352	35.6996	35.5545	35.607	35.3771	35.7361	35.7169	35.8442	35.6294	35.5059	35.6064	35.6161	35.5347	35.5247	35.8002	35.5367	35.5936	35.554	35.5855	35.5898	35.6199	35.6423	35.353	35.749	35.5799	35.6599	35.6399	35.573	35.6719	35.5985	35.5267	35.7124	35.6788	35.7063	35.7955	35.8411	35.6974	35.7211	35.7929	35.8066	35.7744	35.8321	35.717	35.7591	35.6951	35.7011	35.7735	35.7317	35.705	35.7871	35.6695	35.667	35.9075	35.7161	35.7475	35.6831	35.7179	35.7467	35.6009	35.7311	35.7255	35.7271	35.6713	35.5726	35.6979	35.6262	35.6534	35.7133	35.68	35.5652	35.7671	35.6389	35.7322	35.6456	35.589	35.5724	35.656	35.6169	35.5282	35.5215	35.4788	35.5953	35.5193	35.4045	35.5413	35.4596	35.4127	35.4914	35.512	35.3906	35.5287	35.329	35.1188	35.4109	35.2007	35.3992	35.3828	35.4041	35.2845
V350082740_L01_15-15_1	35.6236	35.2131	35.5361	35.4309	35.5146	35.2314	35.613	35.5352	35.7263	35.5139	35.3936	35.5254	35.5529	35.425	35.3442	35.7166	35.462	35.5177	35.4195	35.5735	35.4523	35.5385	35.5559	35.2973	35.632	35.6111	35.5167	35.4876	35.4537	35.5065	35.4502	35.4417	35.5504	35.5861	35.6219	35.6664	35.7045	35.558	35.6669	35.704	35.6954	35.6291	35.6889	35.5712	35.6569	35.5888	35.5386	35.6082	35.6204	35.6133	35.6592	35.5954	35.6	35.7501	35.6084	35.5804	35.5139	35.5246	35.6173	35.4185	35.5359	35.5834	35.5857	35.4929	35.4214	35.5865	35.5446	35.5535	35.5756	35.5164	35.4647	35.6637	35.5327	35.5724	35.4887	35.4957	35.4946	35.4492	35.5869	35.411	35.3537	35.2702	35.4437	35.3361	35.1751	35.2894	35.3249	35.2467	35.3148	35.3307	35.2278	35.4143	35.1783	34.9099	35.2793	35.0344	35.1965	35.2226	35.1765	35.0789
V350082740_L01_16-16_1	35.6877	35.3216	35.6458	35.5298	35.6019	35.3128	35.686	35.6424	35.8181	35.5888	35.4742	35.6396	35.6682	35.506	35.4441	35.7741	35.5097	35.5967	35.5134	35.6104	35.5249	35.6031	35.5708	35.3907	35.7043	35.6674	35.6513	35.6034	35.5712	35.5721	35.5364	35.5118	35.6393	35.6728	35.7009	35.739	35.7821	35.6393	35.712	35.752	35.7411	35.7178	35.7833	35.6439	35.7287	35.6565	35.6559	35.667	35.6927	35.6774	35.723	35.6362	35.6646	35.8019	35.6542	35.6661	35.5811	35.6108	35.7143	35.5557	35.6556	35.6885	35.6634	35.6537	35.539	35.6607	35.5901	35.6133	35.6519	35.5652	35.5207	35.6691	35.5873	35.6456	35.5785	35.5655	35.5946	35.572	35.6593	35.4904	35.4357	35.4169	35.5313	35.4397	35.289	35.4039	35.3984	35.3882	35.438	35.4309	35.33	35.5386	35.3246	35.0345	35.3593	35.2545	35.2777	35.3466	35.3006	35.2195
V350082740_L01_17-17_1	35.9264	35.5942	35.8515	35.7578	35.8372	35.61	35.9013	35.8275	35.9862	35.8095	35.712	35.817	35.8496	35.7386	35.667	35.9755	35.7182	35.8239	35.7449	35.8568	35.752	35.7851	35.8328	35.6532	35.9115	35.8868	35.8296	35.8083	35.7968	35.7958	35.763	35.7107	35.8637	35.8615	35.8901	35.938	35.954	35.8317	35.903	35.943	35.9257	35.8652	35.9499	35.8368	35.8882	35.8639	35.8551	35.8716	35.886	35.8558	35.9191	35.8482	35.8487	35.9909	35.8354	35.8635	35.8184	35.8122	35.881	35.7374	35.8237	35.8626	35.8484	35.817	35.6933	35.8431	35.7782	35.813	35.8409	35.7716	35.7288	35.8544	35.7928	35.8304	35.7725	35.7574	35.7533	35.739	35.8413	35.6652	35.6407	35.5863	35.7327	35.6478	35.545	35.6092	35.6262	35.5515	35.6225	35.5998	35.511	35.6684	35.4814	35.2607	35.5711	35.4167	35.5075	35.5108	35.4561	35.3637
V350082740_L01_18-18_1	35.8159	35.5658	35.8552	35.7511	35.8304	35.5729	35.8864	35.8561	35.9957	35.8353	35.7331	35.8269	35.8367	35.7912	35.6675	35.9895	35.7317	35.8209	35.6822	35.9064	35.7235	35.8132	35.8732	35.6015	35.9516	35.9011	35.843	35.8436	35.7988	35.8419	35.8022	35.683	35.8801	35.8573	35.8979	35.9543	35.974	35.7979	35.9113	35.9815	35.9627	35.9102	35.946	35.8486	35.9411	35.7929	35.8398	35.8696	35.8934	35.8861	35.922	35.8362	35.8366	35.9987	35.8571	35.8771	35.8198	35.8262	35.8818	35.7256	35.8761	35.8712	35.877	35.7555	35.7231	35.8508	35.7747	35.8232	35.859	35.7585	35.7435	35.8931	35.7853	35.836	35.775	35.746	35.6761	35.7588	35.7949	35.6727	35.6857	35.6209	35.7377	35.6794	35.5682	35.61	35.6467	35.5928	35.6149	35.6001	35.5491	35.698	35.4994	35.2885	35.5253	35.2645	35.5467	35.5584	35.523	35.3009
V350082740_L01_19-19_1	35.6287	35.3253	35.6268	35.5105	35.6136	35.3334	35.6911	35.6345	35.8142	35.6014	35.4714	35.6238	35.6462	35.5278	35.4447	35.7915	35.5177	35.6191	35.5037	35.6503	35.5082	35.6056	35.6142	35.3662	35.7166	35.6822	35.6223	35.5658	35.5643	35.5861	35.559	35.5201	35.6653	35.6735	35.6995	35.7549	35.7699	35.6404	35.7067	35.766	35.7493	35.7026	35.7832	35.6557	35.7439	35.6697	35.6494	35.661	35.6697	35.6821	35.6876	35.6081	35.623	35.7846	35.6342	35.6602	35.5817	35.6025	35.7064	35.4863	35.6401	35.6688	35.6475	35.6275	35.4823	35.6631	35.551	35.5892	35.6389	35.5483	35.4924	35.6837	35.5659	35.6151	35.5569	35.5513	35.5519	35.527	35.6064	35.4607	35.4191	35.4102	35.51	35.4445	35.2639	35.3723	35.3696	35.3323	35.4122	35.4104	35.2939	35.4955	35.296	34.9913	35.3168	35.1592	35.2798	35.3561	35.2969	35.157
V350082740_L01_20-20_1	35.8556	35.5194	35.8054	35.7136	35.7637	35.5402	35.8227	35.71	35.9084	35.6753	35.5503	35.7063	35.6587	35.6297	35.5402	35.8473	35.4979	35.6012	35.5901	35.6726	35.665	35.527	35.6422	35.5416	35.7365	35.7108	35.6698	35.672	35.6474	35.6015	35.5954	35.5456	35.7218	35.6858	35.7443	35.7549	35.8005	35.6104	35.716	35.7662	35.7634	35.7132	35.7894	35.6545	35.6638	35.6748	35.7091	35.6697	35.6793	35.6869	35.7687	35.711	35.6705	35.8035	35.5327	35.5419	35.626	35.6153	35.6817	35.5407	35.5978	35.6366	35.7048	35.6856	35.5158	35.6887	35.536	35.5506	35.6236	35.6205	35.5243	35.6526	35.6167	35.6699	35.553	35.5521	35.5663	35.5416	35.6243	35.4027	35.4478	35.2784	35.5473	35.4624	35.3671	35.364	35.4154	35.3095	35.3949	35.3002	35.3399	35.4607	35.299	35.0674	35.301	35.1216	35.2495	35.0744	35.2374	35.1361
V350082740_L01_21-21_1	35.6827	35.2767	35.6149	35.5167	35.582	35.2776	35.668	35.6025	35.7905	35.5945	35.4314	35.6159	35.621	35.4906	35.4412	35.7548	35.4981	35.5744	35.4804	35.5662	35.5053	35.5989	35.5654	35.3528	35.6823	35.6497	35.6282	35.554	35.5377	35.5638	35.5094	35.5191	35.6245	35.6677	35.6848	35.7319	35.7765	35.6356	35.6999	35.7439	35.7392	35.7101	35.7814	35.623	35.7326	35.6567	35.6473	35.7041	35.6676	35.6711	35.7101	35.6405	35.6564	35.8071	35.6636	35.687	35.6104	35.6247	35.721	35.5547	35.651	35.6852	35.6738	35.643	35.5061	35.6593	35.6053	35.6175	35.6589	35.6016	35.5454	35.6845	35.57	35.651	35.5766	35.5806	35.6075	35.5735	35.6518	35.5035	35.4775	35.4322	35.5402	35.4489	35.3116	35.3918	35.4187	35.3751	35.463	35.4849	35.3619	35.5494	35.4062	35.1001	35.3638	35.2882	35.3025	35.4321	35.3362	35.2739
V350082740_L01_22-22_1	35.6926	35.3032	35.6288	35.4919	35.5954	35.2906	35.6914	35.6246	35.8193	35.5991	35.4761	35.6172	35.6444	35.4963	35.3903	35.7993	35.5605	35.5996	35.4408	35.6618	35.5074	35.6153	35.6115	35.3814	35.7152	35.7105	35.6326	35.5895	35.5388	35.5575	35.5454	35.4941	35.6503	35.6863	35.739	35.7819	35.8088	35.6378	35.7536	35.7961	35.7756	35.7113	35.7982	35.6641	35.7573	35.6696	35.6647	35.6859	35.7103	35.7056	35.7386	35.6599	35.6923	35.8415	35.6975	35.6808	35.5812	35.6183	35.7384	35.5192	35.6543	35.6886	35.6761	35.6187	35.5135	35.7021	35.633	35.6249	35.6644	35.5806	35.5353	35.7441	35.6354	35.6639	35.5916	35.6242	35.6022	35.5572	35.6884	35.5179	35.4234	35.446	35.568	35.4277	35.2041	35.4127	35.4217	35.3307	35.4244	35.458	35.2938	35.5298	35.2942	34.9463	35.3612	35.1712	35.2844	35.3671	35.2579	35.1559
