Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
V350082740_L01_100-100_1	35.606	35.2882	35.2416	35.291	35.4059	35.4698	35.4307	35.4717	35.2307	35.2948	35.2536	35.227	35.348	35.4012	35.3323	35.2528	35.2476	35.3086	35.2179	35.2288	34.9809	35.3715	35.1159	35.3017	35.2132	35.3474	34.9875	35.3619	35.2148	35.1601	35.1191	35.1485	35.259	34.9642	35.3225	35.2326	35.2732	35.0534	35.2615	35.0853	35.2074	35.2192	35.0567	35.1777	35.0834	34.9936	35.0441	35.0498	35.1127	35.2752	35.0377	35.0567	35.1578	35.078	35.1	35.1686	34.9016	35.1918	34.8441	35.0254	35.1101	35.0939	35.0189	35.0202	34.9691	35.0239	35.0751	35.0794	34.9855	34.8521	34.9177	34.9231	34.9686	34.9276	34.909	34.9072	34.9133	34.9063	34.8655	34.8305	34.8245	34.8466	34.9165	34.7683	34.7651	34.7593	34.7821	34.7693	34.7251	34.6977	34.6935	34.7145	34.7838	34.7607	34.6503	34.621	34.6837	34.6921	34.7419	34.6788
V350082740_L01_101-101_1	35.4514	35.1148	34.9291	35.0048	35.0844	35.1635	35.1154	35.1324	34.8643	34.9519	34.9027	34.878	35.0002	35.0547	34.9707	34.8663	34.8785	34.9093	34.8293	34.8481	34.5561	34.9946	34.715	34.9307	34.8252	34.9571	34.5558	34.9902	34.8202	34.756	34.7078	34.7564	34.876	34.5185	34.9291	34.8232	34.8769	34.6401	34.8702	34.648	34.7999	34.802	34.6383	34.7809	34.6419	34.5541	34.6099	34.62	34.6888	34.8864	34.5968	34.6559	34.7315	34.6609	34.6876	34.7697	34.457	34.7869	34.3941	34.6014	34.6891	34.6687	34.5898	34.5827	34.5492	34.5757	34.6549	34.6498	34.5536	34.4035	34.4791	34.4601	34.5287	34.4728	34.4492	34.4481	34.4633	34.4567	34.41	34.3885	34.3609	34.3807	34.4514	34.2921	34.2837	34.2813	34.3087	34.3117	34.2526	34.2169	34.2151	34.2228	34.2994	34.28	34.1541	34.1365	34.1999	34.2029	34.2684	34.2013
V350082740_L01_102-102_1	36.1426	34.6534	33.5932	33.4	33.1357	32.9035	32.6915	32.5019	32.0676	32.0984	32.0271	31.8461	31.7032	31.8531	31.931	31.365	31.1159	31.5484	31.1244	30.6993	30.1646	31.0376	30.2789	30.5294	30.4402	30.9637	30.1728	30.7918	30.5178	30.4845	30.5231	30.4469	30.4195	30.1523	30.7049	30.5274	30.4007	30.2849	30.5934	30.244	30.3623	30.3673	30.08	30.0429	30.0695	29.6011	30.0891	29.6946	29.8297	29.7594	29.7617	29.3073	29.9426	29.7799	29.3006	29.3916	28.7569	29.7348	29.0507	29.0687	29.3947	29.4731	29.2277	29.2581	28.883	29.2934	29.1652	29.4202	29.0881	29.0663	29.0546	29.2924	29.03	29.2221	28.8991	29.1035	29.0333	28.8797	28.9715	28.9727	28.9504	29.0716	29.114	28.991	29.0609	28.8691	29.099	28.9543	28.7418	28.9159	28.7961	28.9533	29.0088	29.0612	28.7636	28.9326	28.8407	28.9397	28.992	28.837
V350082740_L01_103-103_1	35.5389	35.1815	35.0362	35.0802	35.1779	35.2391	35.1875	35.2238	34.9601	35.0256	34.9823	34.9545	35.0792	35.1445	35.0711	34.9663	34.9612	35.0223	34.9203	34.9336	34.6573	35.0907	34.8071	35.0086	34.9165	35.0605	34.6626	35.0765	34.9079	34.8491	34.8021	34.8376	34.9605	34.6349	35.03	34.9315	34.9745	34.7433	34.9667	34.763	34.8981	34.9073	34.7339	34.8697	34.7571	34.6633	34.7174	34.719	34.7902	34.9675	34.7042	34.731	34.8375	34.7524	34.7721	34.8502	34.5509	34.8665	34.4942	34.6828	34.7721	34.7544	34.672	34.6716	34.6181	34.6719	34.7315	34.735	34.6295	34.4978	34.567	34.5554	34.6053	34.5618	34.5414	34.5396	34.5486	34.525	34.4883	34.4661	34.4467	34.4711	34.5469	34.3789	34.3803	34.3697	34.4097	34.3894	34.3347	34.3013	34.2867	34.3141	34.3956	34.3674	34.2391	34.2176	34.2739	34.2859	34.3416	34.2712
V350082740_L01_104-104_1	35.5607	35.2601	35.185	35.2438	35.3509	35.4188	35.3792	35.4207	35.1783	35.2447	35.2038	35.1791	35.3042	35.3558	35.289	35.1915	35.197	35.2549	35.1659	35.1817	34.9292	35.3226	35.0689	35.2537	35.1684	35.3002	34.9369	35.3149	35.1697	35.1152	35.0703	35.1059	35.214	34.9172	35.2794	35.1902	35.23	35.0099	35.2214	35.0408	35.1627	35.1736	35.013	35.1348	35.0433	34.9558	35.0016	35.0114	35.0754	35.2372	34.998	35.0193	35.12	35.0378	35.0617	35.1272	34.8647	35.1492	34.8083	34.9846	35.0719	35.0528	34.9792	34.9862	34.9336	34.9883	35.0342	35.0389	34.9447	34.8127	34.8802	34.886	34.9298	34.8896	34.8736	34.8708	34.8731	34.8717	34.8315	34.795	34.7916	34.8145	34.8869	34.7316	34.7323	34.7254	34.7497	34.7356	34.6914	34.6638	34.6581	34.6793	34.7529	34.7285	34.6132	34.5886	34.6439	34.6562	34.7076	34.6443
V350082740_L01_11-11_1	35.5011	34.9171	35.3816	35.5854	35.6224	35.559	35.5544	35.5648	35.3691	35.4065	35.4884	35.3213	35.4847	35.6274	35.6562	35.3789	35.3871	35.4531	35.3169	35.2596	35.2907	35.5042	35.3257	35.5436	35.3234	35.6793	35.3524	35.6582	35.486	35.3725	35.3001	35.2843	35.5538	35.3892	35.5871	35.4829	35.5713	35.4373	35.6462	35.3121	35.4305	35.5233	35.3413	35.4852	35.2949	35.3633	35.3765	35.4055	35.2329	35.5649	35.3253	35.2886	35.487	35.2378	35.1645	35.3621	35.4795	35.5359	35.3373	35.316	35.4517	35.2817	35.3136	35.411	35.2338	35.3578	35.3644	35.546	35.4809	34.9437	34.9383	35.3759	35.2327	34.8524	35.1775	35.3738	35.1562	35.1732	35.2275	35.0554	35.2487	35.3536	35.26	35.1275	35.3658	35.0565	35.0484	35.0171	35.0007	35.0696	35.2157	35.0552	35.0963	34.897	35.1354	35.0004	35.1437	35.0311	35.0008	35.1072
V350082740_L01_12-12_1	35.3126	34.7073	35.2551	35.4774	35.5245	35.4037	35.4711	35.4833	35.2974	35.3341	35.3692	35.2178	35.3411	35.505	35.5585	35.2185	35.2879	35.3703	35.2453	35.1876	35.2386	35.4197	35.2262	35.4511	35.2344	35.5974	35.3018	35.5632	35.4232	35.3177	35.208	35.174	35.4796	35.3171	35.4747	35.3936	35.4794	35.4198	35.558	35.2748	35.3862	35.4506	35.1965	35.3961	35.225	35.3319	35.3036	35.3674	35.2384	35.531	35.2452	35.2189	35.4197	35.2272	35.1578	35.29	35.4006	35.4436	35.316	35.3135	35.3693	35.2308	35.2705	35.3495	35.2119	35.3113	35.2518	35.4368	35.4076	34.9657	34.94	35.3396	35.2313	34.8459	35.078	35.3007	35.1446	35.1492	35.2101	35.0053	35.2178	35.2912	35.231	35.0997	35.2884	35.0019	35.0124	34.991	34.9769	34.9958	35.146	34.9849	35.1163	34.8584	35.0623	35.0288	35.1016	35.051	34.9974	35.0308
V350082740_L01_13-13_1	35.4663	34.8497	35.3176	35.5268	35.5388	35.4137	35.4113	35.4211	35.2733	35.2348	35.2989	35.1055	35.3222	35.4497	35.5152	35.2047	35.2228	35.287	35.0902	35.0468	35.1153	35.3097	35.1607	35.349	35.0981	35.5125	35.1324	35.4773	35.3048	35.1916	35.1452	35.056	35.3701	35.1785	35.432	35.3048	35.4249	35.3452	35.4814	35.129	35.2941	35.3578	35.1345	35.284	35.0862	35.1938	35.1717	35.1875	35.047	35.4055	35.1323	35.0861	35.3006	35.0237	34.9624	35.1519	35.2496	35.3325	35.0943	35.097	35.2322	35.073	35.0652	35.1631	34.976	35.1088	35.1128	35.3003	35.2577	34.6942	34.6933	35.1419	34.9735	34.5791	34.901	35.1309	34.9131	34.9278	34.9785	34.7813	34.9514	35.0503	34.9856	34.8784	35.1318	34.761	34.7757	34.7038	34.6954	34.7668	34.9203	34.7734	34.8391	34.545	34.802	34.7421	34.8936	34.7408	34.7231	34.7944
V350082740_L01_14-14_1	35.4491	34.9307	35.3669	35.597	35.6102	35.5224	35.5427	35.5412	35.3789	35.4391	35.4388	35.2802	35.3672	35.5443	35.5745	35.2824	35.2865	35.4255	35.2915	35.3121	35.2206	35.4369	35.2354	35.4148	35.2323	35.6728	35.3552	35.6377	35.413	35.3497	35.2078	35.1806	35.4095	35.2835	35.5182	35.3495	35.4897	35.4068	35.608	35.2628	35.4396	35.5033	35.344	35.4826	35.3173	35.3931	35.3517	35.3997	35.3774	35.6395	35.3259	35.2634	35.4337	35.2847	35.1737	35.3286	35.4177	35.5441	35.3649	35.2702	35.4347	35.2304	35.3034	35.2912	35.2489	35.2944	35.2803	35.45	35.494	35.0218	35.0168	35.3339	35.1499	34.8643	35.091	35.3472	35.1217	35.1599	35.2651	34.9722	35.2464	35.3002	35.2394	35.1344	35.2358	35.0256	35.0063	35.0188	34.8611	35.0763	35.2342	35.1583	35.1288	34.8697	35.132	34.9479	35.0167	34.9372	35.0304	35.098
V350082740_L01_15-15_1	35.4584	34.7936	35.2668	35.4981	35.532	35.4161	35.4113	35.4131	35.2379	35.2553	35.3	35.1369	35.2862	35.444	35.508	35.1825	35.1833	35.279	35.1721	35.0767	35.0905	35.301	35.1334	35.361	35.0847	35.5194	35.2127	35.517	35.2788	35.2026	35.1068	35.0798	35.4088	35.193	35.3925	35.2829	35.3917	35.3186	35.497	35.1167	35.3008	35.3389	35.0747	35.265	35.0898	35.1777	35.1244	35.247	35.0618	35.3896	35.0956	35.0608	35.3227	35.0606	34.978	35.1753	35.3123	35.3572	35.1015	35.0867	35.2319	35.0468	35.1057	35.1804	35.0107	35.1173	35.0636	35.3418	35.2941	34.7488	34.7168	35.1362	35.0147	34.5528	34.8963	35.1193	34.9673	34.9279	34.9618	34.7551	34.9818	35.0536	34.9685	34.8467	35.154	34.7655	34.7731	34.7304	34.6843	34.7872	34.8924	34.7345	34.8137	34.5598	34.8406	34.7283	34.8433	34.7134	34.7264	34.7974
V350082740_L01_16-16_1	35.3903	34.7966	35.2633	35.4394	35.4684	35.3791	35.3775	35.384	35.1696	35.2051	35.3244	35.1291	35.2929	35.4307	35.4684	35.1702	35.1779	35.2262	35.1084	35.026	35.066	35.2963	35.1239	35.3261	35.1064	35.4849	35.1432	35.4419	35.2685	35.1758	35.057	35.0801	35.3618	35.1513	35.4103	35.2712	35.409	35.3152	35.4684	35.0868	35.2696	35.3302	35.1185	35.2876	35.0591	35.175	35.1719	35.1705	35.0891	35.4107	35.1265	35.0939	35.274	35.0583	35.0057	35.1629	35.2534	35.335	35.1234	35.1302	35.2484	35.0378	35.1109	35.1532	35.0417	35.1177	35.1453	35.3199	35.247	34.7515	34.7784	35.1329	34.9796	34.6883	34.9222	35.1539	34.9662	34.9369	34.9899	34.8457	35.0289	35.1191	35.0249	34.9155	35.1494	34.8283	34.7413	34.7493	34.7817	34.8375	34.9566	34.8659	34.866	34.6048	34.8912	34.7969	34.9062	34.7904	34.7543	34.8584
V350082740_L01_17-17_1	35.5663	34.9551	35.4462	35.598	35.6367	35.5135	35.5092	35.53	35.3469	35.3728	35.4163	35.2863	35.4269	35.5635	35.5982	35.3121	35.3338	35.4308	35.281	35.2209	35.2123	35.4313	35.2856	35.4553	35.2387	35.6062	35.3406	35.6122	35.4254	35.3154	35.2311	35.2103	35.5101	35.3056	35.4841	35.3913	35.4961	35.3693	35.5583	35.2284	35.3689	35.422	35.2039	35.326	35.1561	35.2755	35.2572	35.3403	35.1969	35.4817	35.2318	35.1877	35.3969	35.1488	35.0879	35.2561	35.3607	35.4245	35.2137	35.212	35.3312	35.1717	35.2006	35.3299	35.1047	35.1825	35.1862	35.3963	35.2848	34.8354	34.8689	35.2376	35.0842	34.8067	34.9989	35.2175	35.0461	35.0386	35.0912	34.9093	35.1125	35.1853	35.0666	34.9758	35.2232	34.8959	34.8098	34.8613	34.7713	34.8885	35.0213	34.9015	34.9481	34.66	34.9358	34.8198	34.9052	34.822	34.8069	34.8979
V350082740_L01_18-18_1	35.4703	34.9123	35.3986	35.5861	35.617	35.5161	35.6087	35.5907	35.3839	35.4659	35.5267	35.3668	35.4467	35.5964	35.6544	35.3249	35.4355	35.4964	35.3514	35.3079	35.3243	35.537	35.3357	35.5358	35.3519	35.6882	35.4396	35.7027	35.5103	35.4227	35.2787	35.3454	35.5788	35.4574	35.5909	35.4138	35.5668	35.4339	35.6464	35.3353	35.4815	35.5699	35.2031	35.5117	35.2263	35.3893	35.4322	35.4564	35.272	35.6317	35.3846	35.3384	35.5332	35.3031	35.2582	35.4133	35.5087	35.5875	35.4191	35.4139	35.4823	35.3767	35.3524	35.4522	35.2973	35.3706	35.3641	35.5534	35.5012	35.037	35.0795	35.4075	35.2859	34.96	35.1712	35.4011	35.2729	35.2579	35.3416	35.1158	35.3036	35.4001	35.3129	35.203	35.3677	35.1076	35.0789	35.0882	34.9364	35.1413	35.2432	35.0513	35.1585	34.9889	35.0776	35.0486	35.0786	35.0467	35.0611	35.1176
V350082740_L01_19-19_1	35.3716	34.781	35.2827	35.5076	35.5656	35.4598	35.5013	35.483	35.2991	35.3199	35.3988	35.2354	35.3789	35.5217	35.585	35.2365	35.3291	35.3715	35.2337	35.2137	35.1824	35.4246	35.2292	35.4293	35.217	35.5835	35.2847	35.5701	35.4088	35.3067	35.1816	35.1985	35.4762	35.297	35.4848	35.3804	35.4915	35.372	35.5647	35.1957	35.3711	35.4458	35.2215	35.4135	35.1851	35.279	35.2867	35.3345	35.1863	35.529	35.2721	35.2293	35.4231	35.1876	35.1111	35.313	35.4334	35.4933	35.2652	35.2835	35.3616	35.2405	35.2513	35.3516	35.2032	35.2987	35.2795	35.4548	35.4303	34.8861	34.9364	35.3146	35.1754	34.8036	35.0914	35.2983	35.1208	35.1301	35.1975	34.9877	35.193	35.297	35.1879	35.0735	35.2771	35.0215	34.96	34.954	34.8814	35.0267	35.1466	35.0367	35.0381	34.8332	35.0739	34.9319	35.0209	34.9615	34.96	35.0291
V350082740_L01_20-20_1	35.661	35.087	35.4713	35.6365	35.6681	35.5771	35.4795	35.5148	35.3531	35.3823	35.3973	35.2725	35.2933	35.578	35.6043	35.2955	35.2755	35.3872	35.2184	35.1857	35.2473	35.4471	35.3217	35.4272	35.1795	35.5989	35.2394	35.552	35.2927	35.3021	35.2247	35.226	35.4527	35.2291	35.425	35.3443	35.482	35.3872	35.5599	35.2048	35.3063	35.3977	35.2116	35.2719	35.1905	35.1884	35.2056	35.2885	35.1447	35.445	35.1762	35.0989	35.3892	35.147	35.0489	35.2165	35.2813	35.3901	35.2221	35.169	35.2686	35.0968	35.167	35.2661	35.0115	35.1602	35.0641	35.3516	35.2374	34.815	34.8497	35.16	35.0185	34.691	34.9494	35.1483	35.0306	34.9582	35.0282	34.8559	35.0406	35.1161	34.9548	34.8983	35.1051	34.8106	34.8255	34.7939	34.6923	34.8456	34.9116	34.8446	34.9177	34.5678	34.8367	34.6962	34.8262	34.7665	34.7268	34.762
V350082740_L01_21-21_1	35.4755	34.841	35.2692	35.4651	35.4707	35.3856	35.366	35.3317	35.1732	35.1636	35.2245	35.0708	35.2308	35.371	35.4443	35.1267	35.0906	35.1708	35.0567	34.9666	35.0437	35.2434	35.0474	35.2356	34.9939	35.4237	35.0706	35.3801	35.1945	35.0892	34.999	35.012	35.3012	35.0309	35.3029	35.1906	35.3403	35.2299	35.4109	35.004	35.1901	35.2308	34.9696	35.1624	34.955	35.0407	35.0256	35.0638	34.9998	35.2779	35.0255	34.9787	35.1988	34.955	34.8427	35.04	35.1326	35.2339	35.0618	35.0	35.1271	34.9212	34.9736	35.0735	34.9119	35.0368	34.9499	35.2046	35.1269	34.6302	34.6667	35.019	34.8806	34.5269	34.764	34.9799	34.8406	34.7743	34.7991	34.6821	34.9164	34.9396	34.8332	34.7363	34.9993	34.6147	34.6191	34.5773	34.5445	34.6843	34.8098	34.6966	34.7063	34.4079	34.6907	34.6214	34.7014	34.6144	34.6244	34.6741
