V350082740_L14_05-05_2	0.0	0.0	0.0	1.0	1.5	4.0	8.0	5.0	6.0	113.5	151.5	174.5	391.5	566.0	777.0	824.5	830.0	968.5	825.0	493.5	259.0	218.5	231.5	268.5	845.0	16045.5	20490.0	32460.0	197845.0	212191.5	114675.0	226303.0	620850.0	699178.0	725455.0	975590.0	977569.0	1032251.5	927667.5	896745.5	921198.5	868815.5	715798.5	441555.0	359715.5	286729.5	215062.0	262415.0	183664.0	67855.0	160685.0	151974.5	62448.5	122350.0	103045.5	26768.5	23859.0	13562.5	2550.5	707.0	423.0	810.0	784.0	273.0	530.5	557.5	167.5	54.0	106.0	704.0	2001.0	1615.0	275.5	57.0	16.0	3.0	2.5	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V350082740_L14_06-06_1	22.0	14.5	6.0	4.5	2.5	0.5	0.0	1.5	2.5	1.5	1.0	1.0	0.5	0.0	0.5	1.0	4.5	7.0	6.5	7.5	11.5	21.0	40.5	76.5	166.0	536.0	2061.0	22639.5	137318.5	197585.5	249669.0	323334.5	335632.5	434492.5	689527.5	968979.5	1032898.0	912225.0	785302.0	807043.5	743026.0	603289.0	558128.5	426859.5	292735.5	248354.0	307538.5	374739.5	291422.0	124322.0	22319.5	5170.5	5140.0	4373.0	4106.0	3640.5	850.0	327.0	210.5	278.0	240.5	77.0	36.5	21.5	16.0	24.5	116.0	857.5	1057.5	335.5	65.5	207.0	198.0	22.5	3.0	0.0	0.5	1.5	1.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V350082740_L14_06-06_2	0.0	0.5	1.0	1.0	0.5	1.5	2.5	1.5	4.5	86.5	112.0	118.5	323.0	491.0	694.0	742.0	705.0	823.5	724.5	448.0	227.5	185.0	192.0	211.5	604.5	12874.5	16141.5	25616.5	158661.5	167245.0	85503.0	196055.0	518668.5	555022.0	621336.0	888007.5	885441.5	907409.0	802650.0	786939.5	845193.5	785605.5	614618.5	368871.5	283252.0	212677.5	172518.5	205229.5	126551.0	54787.0	153379.0	141374.0	56536.5	117007.0	95057.0	20197.0	17268.5	9683.5	1610.0	387.0	203.0	266.0	230.0	83.5	203.0	223.5	82.0	32.0	53.0	317.0	1016.0	826.0	101.5	21.5	5.0	4.0	2.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V350082740_L14_07-07_1	29.0	18.0	9.5	7.0	1.5	0.5	0.5	1.5	1.5	1.0	3.5	4.0	1.5	2.5	3.0	2.0	4.0	5.5	7.0	12.0	16.5	36.0	70.0	118.0	241.0	735.5	2740.0	30823.0	220598.0	256654.5	292218.0	463597.0	418455.0	444196.5	774606.0	1135028.5	1191617.5	1039663.0	857427.5	884218.5	809942.0	648444.0	601687.5	446702.0	312633.5	255295.5	353139.5	423266.0	302251.5	130917.5	26580.5	7392.0	6563.0	5099.5	4447.5	3745.0	1006.5	525.5	338.5	215.5	157.0	87.5	51.0	37.0	28.0	21.0	37.0	262.0	318.5	94.5	25.0	59.5	51.5	8.0	3.5	1.5	0.5	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V350082740_L14_07-07_2	0.0	0.5	0.5	1.0	2.0	1.5	1.0	2.0	8.0	123.0	158.5	154.0	396.5	575.5	738.0	803.0	804.5	925.5	824.0	517.5	267.0	206.0	183.0	259.5	809.0	14187.5	18084.5	34048.5	234274.0	250279.5	115136.5	218401.5	599680.0	659315.0	710422.0	1015812.0	967552.5	973639.5	892275.5	864299.0	936298.0	865714.5	653735.0	410210.5	369922.5	291839.0	210134.5	241844.5	157802.5	63721.0	157542.5	146803.5	60720.0	91033.0	66588.5	19810.0	19871.0	11443.5	2171.0	604.5	275.5	206.0	151.5	79.0	96.0	84.0	31.5	16.0	16.5	80.0	291.0	250.0	32.0	7.5	2.0	1.5	1.0	1.0	1.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V350082740_L14_08-08_1	7.0	6.5	3.0	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.5	1.5	1.5	3.5	7.0	11.0	19.0	33.0	66.0	204.0	721.0	9153.0	59258.0	65269.5	81009.5	133940.5	129322.5	146631.0	241200.0	384918.0	404508.0	311605.5	261663.0	284791.5	283689.5	233204.5	201777.5	148389.5	91646.0	72958.5	83764.0	98494.0	85376.5	41291.5	8133.0	2001.5	2467.0	2251.0	1855.5	1556.5	313.5	156.0	98.0	48.0	28.0	17.5	9.0	5.5	4.5	4.5	4.0	3.5	5.0	4.0	2.0	2.0	1.5	0.5	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V350082740_L14_08-08_2	0.0	0.0	0.0	0.0	0.5	1.5	1.0	1.0	1.0	33.5	48.5	51.5	124.0	184.5	281.0	288.5	243.0	277.0	249.5	152.5	72.5	82.0	78.0	75.0	198.5	4242.0	5452.0	9989.0	87892.0	93848.0	32412.5	64268.5	182472.0	193346.5	227242.0	342442.5	333989.0	322265.5	275646.5	268563.0	284317.0	255099.0	199850.0	138006.5	113744.0	79632.0	56005.5	53467.5	31359.5	15719.5	51222.0	55165.5	27770.5	29038.0	18390.5	6642.0	6925.0	3763.5	819.5	219.0	101.5	62.0	32.0	19.5	9.5	8.0	6.5	3.5	1.0	0.0	0.5	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V350082740_L14_09-09_1	12.0	10.0	5.5	1.5	0.5	0.5	0.0	1.0	1.0	1.0	2.0	1.0	0.0	0.0	1.0	1.5	0.5	2.0	3.0	2.5	7.5	13.5	20.5	39.5	81.5	242.0	897.0	10817.5	76104.5	84702.0	101490.0	167384.5	160235.5	183835.5	299165.0	486736.0	515776.0	390783.5	338661.0	369925.0	367523.0	301838.5	252974.5	185183.5	118942.0	94822.0	114889.5	140641.5	112544.0	50898.0	10144.0	2507.5	2969.0	2703.0	2167.5	1795.5	392.5	211.0	150.5	92.0	55.0	22.5	16.0	14.0	6.0	5.0	6.5	57.0	69.5	20.5	5.0	9.0	8.5	0.5	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V350082740_L14_09-09_2	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	2.5	39.0	55.0	62.0	172.0	258.0	328.0	341.0	315.5	332.0	291.5	195.0	105.0	87.0	83.0	108.0	260.0	4747.5	8026.5	13403.5	116148.0	127906.0	42034.0	75702.5	223833.0	242509.0	287454.0	419178.0	427907.5	429471.5	367223.5	348815.5	350463.0	312966.5	246567.0	184725.0	151025.5	101547.0	78091.0	70827.0	39488.5	20383.5	66507.5	65023.0	28840.0	43479.5	30848.5	8239.5	7987.0	4507.5	990.5	270.5	125.0	83.5	51.0	21.5	16.5	13.0	5.5	3.5	4.5	24.5	62.0	46.0	6.0	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V350082740_L14_10-10_1	9.0	8.5	6.0	3.0	1.0	0.5	0.5	0.5	2.0	1.5	0.5	1.0	1.0	2.0	3.0	4.0	3.0	2.5	6.0	8.5	13.0	27.5	59.5	93.5	239.0	775.5	7203.5	126328.5	157027.0	63620.0	178328.0	339941.0	355112.5	377264.0	595192.0	936705.5	1004137.0	807028.0	733289.5	754421.5	640968.5	511166.5	470698.0	366409.0	262755.5	224414.5	278337.0	335288.5	251749.0	108835.0	20025.0	4412.0	4510.0	3575.5	1242.5	812.0	370.5	255.0	184.5	156.5	125.5	49.0	25.0	18.5	14.0	12.5	36.0	339.0	440.0	141.5	24.5	85.5	80.5	7.5	0.5	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
